ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
638,0.000038277,0.047427828,0.0002462955,0.0016899194,0.0013325259,0.0002626096,0.0010250782,0.0001885908,0.0036128128,0.0005410465,0.0004879537,4.90251303996641E-05,0.0008532835,0.0001443976,1.80866669360339E-05,5.16247846385858E-05,9.02172759671939E-05,0.001369881,0.008330207,0.0064688915,1.76559038014036E-07,0.0011076784,0.0116601489,0.0478840143,0.0001071837,0.0002588779,0.0001396921,0.0004289543,3.76763181870126E-05,0.0259087455,0.0001945566,0.0001347565,0.0003130356,1.55321056960032E-06,2.84221274067462E-05,5.59760791351136E-05,6.88746023787463E-05,0.0001025523,2.67249064051925E-06,0.0044851123,0.0430689103,0.0003456609,0.6773178858,1.69663592026154E-07,1.41555759409158E-05,0.045298968,7.96872709434307E-05,1.01777003596756E-05,0.0033601061,0.0001209667,1.38577953084255E-05,0.0018625406,0.0305362687,0.0010679129,0.0135008155,5.00522051482971E-05,0.0136691332,0.002303017,0.0001864908,4.40114805003319E-05
639,0.0002670722,0.0078518447,0.0001024239,0.1502754262,0.0002392031,0.2765875246,9.1609695837535E-05,1.41838620098951E-05,0.0018693247,0.0003749601,5.69806432939151E-05,0.001482017,0.0007588938,0.0003497396,1.97651245887223E-05,0.000006765,0.0091611623,0.000005676,0.0085190344,0.0003605928,0.000027053,0.000071646,0.045232089,3.13484289722123E-05,0.0003945549,0.0006326229,5.99942835247837E-05,0.0009872166,3.19445187135379E-06,0.0175630273,0.000845035,1.30343744177479E-06,0.0001844339,0.0001785076,0.0002469854,2.02152978026049E-05,2.2226233184407E-05,5.97884176038544E-05,0.0001695387,0.0005317177,0.0012002098,0.0003124204,0.0002394841,0.0003801699,4.34081710616483E-05,0.0009956969,0.0002002916,0.3815918523,9.80649099630076E-05,0.0004903262,0.0001039772,0.0005758509,0.0401800795,8.80254382550978E-06,0.0150029782,0.0002496827,0.031337628,0.0004376232,0.000894156,5.99225509409287E-07
640,0.0010854954,0.0071339288,0.0001245564,4.24253185448938E-05,0.0017659541,7.10661480381194E-08,2.52419061432988E-07,0.0423034115,5.10826372771506E-05,0.153939936,0.0013164516,0.000029414,0.0003149566,6.24729303822982E-05,4.12258816110516E-06,0.71610054,0.0012962825,7.35877409836176E-08,0.0040005432,5.65439035572423E-05,0.0002807226,0.0006451852,0.0027073371,0.000898759,0.0008327528,1.95159407217762E-06,2.02320532459012E-05,8.20959086656894E-05,9.46392358323398E-06,0.0067508715,0.0001419361,0.0108027281,5.81256691624156E-05,5.29146600711137E-06,0.0012736397,6.4242696244927E-05,0.0005634862,0.0037653272,0.0003275651,0.0004528964,0.000010247,0.0003123584,1.47507563035386E-05,0.0003033656,0.0003153135,5.85187865218599E-05,0.0001495679,0.0001374261,0.0003044555,3.2009173949102E-05,0.0002214528,2.42288022268487E-05,0.0017412086,0.0010102427,0.0048790273,0.0043494356,0.018207447,0.004082128,4.94577086254527E-05,0.0044842339
641,2.4527706368945E-05,0.0023863,8.15191917111809E-05,0.0497152149,0.0001715497,0.0009083259,2.02985681815036E-05,3.1335888168154E-05,0.0003011779,8.34040526645944E-05,7.46885249910473E-06,0.0006909503,2.39205928699946E-05,3.61878330171597E-05,3.15194725277711E-05,3.18870875076308E-07,6.68018310826443E-05,4.71346409044593E-06,0.0022937677,0.0001068353,2.09285778697768E-07,5.35431243260325E-05,0.0045094108,4.95783535858229E-05,0.0002251308,1.99205791632367E-05,0.0005192854,0.0007173139,1.47017217282582E-05,0.0044954992,0.0003118831,4.76657572373712E-06,6.78044318193167E-05,5.04849979371647E-06,4.62483410534021E-05,1.27138786411257E-05,4.43281486410255E-06,0.0001152672,4.43427021208466E-06,0.0010612833,0.0003369721,5.25621260962198E-05,0.0016067945,5.05937408304275E-05,1.46804281076177E-05,0.8570113284,4.31729139272983E-06,0.0010973119,0.0002200354,9.07050255850506E-06,0.000017676,0.0007547149,0.0577059906,2.29292973499894E-05,0.0058309312,4.33350668351375E-05,0.0051809868,0.0002742852,0.0005405215,3.49459540658476E-07
642,0.0001058628,0.0205759362,0.0002330618,0.0009641239,0.0911350883,1.58458216184026E-05,0.0454226265,0.2868216657,0.0037553079,0.0007479508,0.0008639696,0.0034039665,0.0002246335,0.0004988463,4.38590536347037E-05,0.0001301465,0.0005069221,2.44512229715827E-06,0.1008313706,0.0008965472,0.2246636962,8.9509707372594E-05,0.0312955246,0.0003460448,0.064175627,3.04656400020107E-06,5.63489367094834E-05,0.0021026398,6.04694755484748E-05,0.024189262,0.0026151499,0.0007292584,0.0003068615,5.25368441062939E-06,0.0005894586,0.0006810742,2.87150441667118E-07,9.16823162842554E-05,2.948520925599E-07,0.0096287827,0.0005071828,0.002279453,7.02283373411116E-07,0.0001186852,8.41568532743853E-05,0.0013868634,0.000837174,0.0022191358,0.0002530035,1.59424341409682E-08,7.26148101419236E-07,8.41612786861556E-05,0.0138920615,0.0001384189,0.0290955909,0.004053088,0.0247785139,0.0012098596,2.89958688886885E-05,0.0002217628
643,2.24830274018727E-06,0.0101380365,0.0002981502,0.0007462933,0.0014422708,0.0006832691,9.01687455624784E-05,5.55236248089714E-05,0.0034213423,0.0001737849,0.0003151675,0.0021379085,4.42037797026264E-05,0.0009074455,3.45619198814887E-06,1.75359260004935E-06,0.0001383675,8.51436673257407E-05,0.0357149909,0.0002855301,1.25136508338687E-06,0.0001276952,0.009347733,0.0003717873,0.0002049986,2.43241350277016E-05,0.001172065,0.0005770808,0.0006002462,0.014802712,0.0020705515,8.36751173698119E-05,0.0002679924,5.71572542293646E-05,0.0025829651,4.60881624784585E-05,0.000002529,0.0004696511,7.64765021560918E-06,0.0765413087,0.0004370552,0.0001452672,0.0016527248,0.0002481434,3.45186002135464E-06,0.6721405291,2.51369093162044E-05,0.0009629052,0.0034315055,1.82375501205218E-06,9.85690571089674E-05,0.0008733437,0.1141235065,5.32882016519456E-05,0.0147812002,4.74853072004776E-05,0.0225025448,0.0014074192,0.0010188668,7.18668987293916E-07
644,6.71139251638081E-05,0.0481305748,0.0264086779,0.0002638964,0.0502976137,2.67810303879699E-06,4.22652393062039E-06,0.0008774884,5.3740110581535E-05,0.0145529543,0.0022314735,3.96033701217443E-05,0.3445890777,4.18536118605628E-05,7.47687756813248E-08,1.89837489963429E-05,0.0006705453,3.56856509484283E-07,0.0041545017,0.0001336945,2.66973809661344E-08,0.4532150398,0.0034612529,0.000701007,0.001455208,0.0001804065,0.000008329,0.001063991,2.34944058976325E-07,0.0078038285,0.0001709369,0.0004379875,3.4432206082741E-05,1.80095282926489E-07,0.0008370561,0.0007102726,4.44554699811004E-06,0.0015878237,0.0004709563,0.0004353216,2.33263568094645E-05,0.0008310823,5.57020953475977E-05,0.0001745386,2.38104827364157E-05,0.0002638266,0.0001060014,0.0001255749,7.51023838775802E-05,0.0008358177,8.91807277495699E-06,2.74002388515057E-05,0.0032005192,5.27753265733395E-06,0.0053860885,0.000067195,0.0223575797,0.0011234452,0.0001542914,3.66361935724284E-05
645,7.27726258944792E-06,0.0205022657,0.0015250478,0.0002308562,0.0021701735,0.0003428566,0.0006926823,0.0004792135,0.0017107369,0.0019059385,0.0007009974,0.5823226358,1.00966735945304E-05,0.0016906307,4.02892317114498E-08,4.50819377650949E-07,0.000153961,0.0009437945,0.0359395075,0.0009861928,2.11555631665474E-05,0.0005397065,0.0090404582,0.0004514969,0.0014522395,1.92969260490176E-05,7.6363137401604E-05,0.0001514461,0.0015345319,0.0213419097,0.1133977053,0.0004442103,0.0241862201,0.0001508916,0.0031869395,2.39138924063328E-05,2.07741895179898E-05,0.0009431307,0.000028549,0.0135665614,0.0008869352,0.0003273522,3.92723192171482E-05,4.18152257030671E-05,0.0001323498,0.0001261162,0.0004646986,0.0004365481,0.0117512886,5.20675776359659E-05,0.0002708613,0.0002541225,0.0561344172,4.00886342460809E-05,0.0130215366,0.0041660184,0.0679254476,0.0006223389,0.0003902026,2.36663672041442E-05
646,0.0001521417,0.013479395,0.0007379632,8.18672815378869E-05,0.0008477936,1.09114953537457E-05,2.93594688862874E-06,0.0060768284,0.0002944851,0.0096553875,5.60557261718166E-05,0.0059844321,0.000246194,6.67147925788204E-05,0.000000609,0.0002166779,4.25714836727754E-05,3.45853375460535E-06,0.0082264486,0.0012016876,3.98321164713157E-07,5.06163879866231E-05,0.0036727538,0.0016330396,0.0010969909,1.23832952071195E-05,1.24032364752314E-05,5.24840929995843E-05,0.0001428855,0.0203256613,0.0021575556,0.8200326245,0.000145527,2.67208218438714E-06,0.0018452186,8.50410877209758E-05,4.22728524417062E-06,0.0002175643,0.0002326595,0.0007128733,0.0001640903,0.0003254503,3.44612329669931E-05,0.0003318613,7.51364488019777E-05,0.0004586018,8.62637535538457E-06,0.0059891226,7.96639345148895E-05,8.07932704113108E-06,8.69019751406997E-06,0.0001376054,0.0327024493,0.0002097336,0.0063309815,0.0192564648,0.0270785691,0.0022086299,0.0006115292,0.0041601145
647,6.73815548330544E-06,0.0223650921,0.000039147,0.0008631346,0.002436804,0.0041547336,4.15811764774904E-05,0.000011286,0.1309613762,0.0012881655,0.0019057183,0.0001239724,0.0596303931,0.4180325059,2.26739157328639E-05,6.30039993882084E-06,0.0031068375,5.30081874912077E-06,0.0301676723,3.27821365102544E-06,0.0008657805,3.86945128948268E-05,0.0618485923,2.41719368000348E-05,0.0004288641,1.31892239029041E-05,1.58086080879164E-05,0.0032671392,0.0001658082,0.016075303,0.0019752695,1.40153761969374E-06,0.0006771547,0.0003798311,0.016671435,2.83020848268473E-05,3.53309390160825E-05,0.0005063056,9.52523045159439E-06,0.0015746476,0.0018199829,0.0001689888,2.2279498587709E-06,0.1453720277,2.34786007894082E-05,5.55813978169127E-05,0.0003980692,0.0147261112,0.0003991316,1.6613784859966E-05,0.0002785841,3.72368439008843E-06,0.0130397209,0.0001083345,0.0221084149,0.001340116,0.0202483254,3.13164370327164E-05,7.74251013153781E-05,6.55988127490607E-06
648,0.001734605,0.0183118149,0.0019058999,0.1022493965,0.0006844238,0.0004286067,6.98749463552791E-05,0.0015470455,0.0012066169,0.059189434,2.06552764420692E-05,0.1098354872,7.47063638138335E-05,0.0004877549,1.68632649123467E-06,0.0001539996,0.0001192178,0.0001252726,0.0085659439,0.0002418382,9.89187499182546E-05,0.0006413284,0.0090261434,0.000923554,0.0041117354,0.00001498,0.0005146762,0.0001679009,3.98786147244555E-05,0.0286902949,0.0042588475,0.055722404,0.0311984421,0.0002964624,0.0013108988,2.77157682040548E-05,2.18245212895212E-05,0.0004832145,0.0365545129,0.0005210004,0.0005373752,0.0004350032,2.96887420021927E-05,2.09216359357224E-05,0.0025363026,3.76898596005768E-05,0.000156802,0.0001735955,0.0002849185,0.0007105636,3.3949408718556E-05,6.42187317196302E-05,0.0259014864,0.0016495939,0.0108779056,0.4422067617,0.0233192427,0.0057339037,0.0003017975,0.0034092657
649,7.56733280873243E-06,0.0165872125,0.0004013805,8.11456805873817E-05,0.0020308844,1.19773733824214E-06,2.87332865868932E-07,0.0047769298,0.0002503796,0.0026831706,0.00154792,0.0060450261,8.54716920342227E-05,0.0016797361,3.05584870212753E-11,3.03098836582954E-05,9.94031464105757E-06,3.12690489446609E-06,0.0342279704,0.0001075075,1.36753384846007E-07,0.0001128571,0.0032089128,0.0102360201,0.0006328017,2.63583104888336E-05,4.04186860903693E-05,2.41261441372462E-06,4.61551095571443E-05,0.0139285513,0.1021059009,0.0346326541,0.0004509183,9.71822042014197E-05,0.5824035148,6.89131117950915E-06,9.97436521696258E-05,0.0042036478,0.0002513328,0.0024021646,0.0004059754,7.31919340532339E-05,7.77268797453465E-07,0.0042542421,3.08682121453914E-06,7.50391800539617E-05,8.066363826926E-05,0.0045252157,0.0005148341,3.4395893247675E-06,0.0003217328,0.000046164,0.0394900424,0.0004337545,0.0078680992,0.0162938458,0.0601114065,0.0336033752,2.4681755582602E-05,0.0064246926
650,4.09192378277194E-07,0.0386770136,4.34435821346555E-05,0.0008183898,0.0001750883,0.8496479489,0.0002181723,4.68835160133897E-06,0.0002490465,0.0003445155,0.0002212636,0.0056830897,0.0001767545,0.0003762376,3.32207344642693E-07,0.00000408,0.0001625485,1.45920271638987E-06,0.0098738981,7.50092185697711E-05,1.61871655965053E-07,6.14014823992214E-05,0.0087601602,6.03782471493266E-05,0.0001574359,0.0002474836,0.000050417,0.000303897,5.05852226333022E-06,0.0166299963,0.000325893,0.0001343303,0.0004164141,5.4220928748145E-05,0.0060886736,1.75375021326329E-05,3.19837470133749E-06,0.0003160953,6.53782134110828E-05,0.0006265668,0.0006324555,0.0004310673,3.58500882217134E-05,0.0023885645,8.62926354694504E-05,0.0007252741,2.91322340161591E-05,0.0030760291,0.0001562709,0.0001200431,0.0001577959,1.12324805566759E-05,0.0235656677,0.0001160705,0.0108128295,0.0004090693,0.0158724527,0.0002493037,2.00976805019513E-05,2.64142502759479E-05
651,1.62018791581771E-05,0.0124034157,6.26724000567259E-05,0.0004256091,0.0001612236,0.0002062411,0.0002392298,6.31160534499739E-05,0.0028580867,9.25412100091995E-05,5.57875805387172E-05,0.0003774364,7.44874777751328E-05,0.0004499036,1.02560408572741E-06,1.00063474769588E-05,5.4808262719581E-05,0.0004728461,0.0154257616,0.0001180502,1.98222028628895E-07,2.27262649662313E-05,0.0117148007,0.0004655926,0.000017007,0.0001962878,6.46742007931461E-05,0.0001517077,0.0001032853,0.0275098789,0.0003586646,1.28982270767463E-05,0.0002547299,4.52412273646043E-06,0.0001282483,2.74524421269826E-06,2.62458803035405E-06,0.0001005149,1.20205878363382E-06,0.0006808566,0.0420317407,0.0001185369,0.6567049337,4.47241378622392E-05,2.35141196255595E-06,0.0006930611,9.40763933258175E-05,0.0003824159,0.0008334893,1.3361621362362E-05,4.73284538852359E-05,0.1084444342,0.0634008265,0.0001563741,0.0141542265,0.0003318147,0.036812569,7.94536937758377E-05,0.0002814055,1.12584284582346E-05
652,6.56161984657527E-05,0.0253588136,0.0056801575,0.0006773998,0.0493355692,5.50832183355792E-06,0.0021814846,0.0151210275,0.0531176972,0.0030709013,0.0059169091,0.0029004587,0.0009715434,0.1039719902,5.79719455181705E-05,1.68153925114348E-05,0.0040328778,0.0019860676,0.0669293706,0.0071712398,0.0040381905,6.87563951284065E-05,0.0130083742,0.0021904254,0.0589088635,3.18861294340398E-07,2.13163869975964E-05,0.0001260706,0.0007546711,0.0294781412,0.1096890179,0.0021123965,0.0248676361,4.02375048640918E-05,0.0017240629,0.1723226357,1.07982576154974E-06,0.0002052656,4.65713740152434E-05,0.1101066559,0.0044723255,0.0001898261,7.52072561957561E-07,3.95422516678013E-05,3.23884499217252E-05,0.0002205703,0.0003148628,0.0010238028,0.0012572192,1.51428731607969E-06,4.24293144439652E-06,0.0008686778,0.059367438,2.96386646456646E-05,0.0129890671,0.0057427408,0.0342037779,0.0003369385,0.0005792453,0.000045322
653,0.0002002,0.0242403163,0.0006723238,0.0003106637,0.2267327033,7.86330666991527E-06,0.0002129283,0.0007049513,0.0002431645,0.0144178483,0.0019689483,0.0001898409,0.0009580174,0.0001216052,2.51564083974077E-05,4.96111351708901E-05,0.0008942439,6.75911548300034E-06,0.0048597033,9.29538430081127E-05,6.81443037379368E-06,0.6588085166,0.0066454506,0.0005755677,0.0011303578,5.19644550599454E-05,0.0002810288,0.0004260681,2.36515028424278E-06,0.0100022664,8.45522423955871E-05,5.18371078070127E-05,0.0003629273,0.000001368,0.000421912,0.0008267415,2.23651859458981E-05,0.0011711197,0.0004265904,0.0034750667,0.0001239967,0.0003139723,6.54338728739526E-05,9.02267520434789E-06,7.3741276203718E-05,0.0003733966,0.000448579,5.53493950221342E-05,0.0022871394,0.00014953,3.71962987207169E-05,0.0001243387,0.0051765073,0.00000899,0.0063504085,4.29408379555125E-05,0.0071595968,0.0153021456,0.0002114112,1.6209149922294E-06
654,0.3452081237,0.0027929082,0.001086126,0.0005885918,0.0004010076,4.81683337106258E-07,1.46511979274261E-06,0.1618052259,0.0031870556,0.0037826606,1.17978467964991E-06,0.0027906603,0.000009926,0.0002466298,0.0004362403,9.24580538993009E-05,1.60097145274814E-05,1.8477091260113E-06,0.0089985702,1.36218901277072E-05,0.0011715268,6.00587739354413E-07,0.0707727871,0.0010158595,0.0020420884,4.23292596152766E-06,4.23703115516394E-05,3.32578568084264E-06,0.0277763877,0.0196715392,0.0027120579,0.0242642707,0.000058704,0.0003544167,0.0007732555,4.88252890529587E-06,8.27401004009854E-05,0.0009466436,1.93686489981248E-05,0.0001728408,0.0001386171,0.0012834526,3.01683865293534E-07,0.0001291881,4.41014679907579E-05,1.61843602076141E-05,0.0004835606,0.0009191559,0.000060157,8.93643161160216E-07,8.76178578089714E-06,2.57494521356692E-05,0.0023330783,0.0020009879,0.0332565866,0.2289804408,0.009565209,1.54161520886891E-05,1.09662451707676E-05,0.0373765027
655,0.0001672475,0.0063705046,0.0050432033,0.0420888118,0.0010432384,3.08991522086063E-05,0.0001085208,0.0001059929,0.0007343791,0.0008601834,0.000204393,0.0001587104,3.04523860500572E-05,0.0884378331,1.95041267835178E-06,1.89258357984146E-08,0.0011087364,0.000315805,0.0048008329,1.39937982013095E-07,1.53651686617571E-06,0.0001595789,0.0230057818,0.0002911361,0.0015126634,1.63711556579546E-05,4.70728689766334E-05,1.1441613748089E-05,0.0009497177,0.0061100279,0.039972101,7.66230306840592E-08,0.0001338166,0.0019589589,0.0033561021,3.05406446350164E-05,0.001293355,0.7107110667,0.0009607467,0.0003536265,0.0053472606,2.95039214589016E-05,1.51625505441832E-05,0.0002509804,3.75031339036472E-05,3.7314892432504E-05,0.000938842,1.45654043481407E-05,0.0027618626,0.0003032496,0.0029962206,0.0001629925,0.0047021033,0.0003311673,0.0172847289,0.0016273925,0.0205768735,4.37444366208585E-07,8.25091671618847E-05,1.17576801483198E-05
656,0.5766217835,0.0170274966,0.0002412473,0.0068069412,0.0021204143,2.09476561898796E-05,1.94888389439782E-05,0.0008259666,0.001556329,0.0050373243,1.07953388880334E-05,0.0054294274,3.14874740683927E-05,0.0001590761,0.000223521,0.0007666014,0.0001460326,0.0001422433,0.0041014657,0.0005126896,6.33243694720153E-07,0.0002458369,0.0105615337,0.0005457067,0.0004997862,2.95448760725886E-05,0.0001886309,0.0001374978,0.0002685002,0.0230154954,0.0007030429,7.33072168097429E-05,0.0194278971,1.20041631810001E-05,0.0001667602,9.36924777218609E-06,1.21855596076387E-05,0.0002267523,4.28683523679248E-05,0.0011350405,0.0013846204,0.0001260607,0.0004966178,3.54885912861244E-05,2.06161414604808E-05,9.7192735517634E-05,0.0001892937,0.001635813,8.65758463930882E-05,6.85933884055936E-05,0.0003665605,0.0016585116,0.1223084991,0.0003118041,0.0120727285,0.0001167203,0.0088406205,0.1710653875,1.38984329952383E-05,7.24440758886339E-07
657,0.8325337894,0.0759906682,0.0003226746,0.0009978972,0.0013581715,2.69640754380587E-06,7.29081135539868E-05,0.0009827021,0.0001452186,0.0022348517,0.000016655,0.0002270734,0.0006148026,3.13098727952076E-05,0.0001626645,0.0004369136,0.0001995014,9.83275975459081E-06,0.0026723898,8.79496111738544E-05,7.07353717089381E-08,2.66369097069233E-05,0.0175199652,0.0013142745,0.0001439009,0.0002850517,4.22188803907158E-06,3.99079032458968E-06,2.37123735457403E-05,0.0329508139,7.10135674811733E-05,0.0003297398,0.0001810903,2.5388194611378E-06,0.0001209048,0.0002607016,4.71162990980888E-06,0.0001894451,7.16941608080879E-05,4.59146987651656E-05,0.0001564493,0.0023331888,5.15600727458467E-05,3.78694790837313E-06,9.65348377220948E-05,2.6585955180611E-06,0.0001390172,9.06256408730547E-05,5.30626743929548E-06,0.0001007402,8.51742919163371E-05,0.0001993816,0.0028925303,0.0006588353,0.0136792776,4.58004500478081E-05,0.0066052286,0.0001812584,9.93384828748146E-07,2.05883802491685E-05
658,0.0002101417,0.0063086647,0.0002632853,0.0062305302,0.0002238358,0.0006591389,1.87345621310159E-05,0.0007949247,0.0018962481,0.0002502171,0.000004057,0.0012488861,3.31180506268153E-05,3.33924627391511E-06,2.3926578728694E-05,0.000013333,5.40892228395591E-05,3.67081085965818E-06,0.0041452419,0.7757741563,9.71275763871691E-05,0.0002207901,0.005428391,8.96402629009443E-05,0.0008678593,4.64335359420539E-05,0.0017376337,0.0015785218,4.12176069539667E-06,0.0059351122,0.0003138588,0.0002418388,0.0002851966,1.20785918488344E-06,1.57783421318777E-05,8.23955740969988E-06,6.0203491769864E-06,3.31064100985744E-06,0.000001309,0.0045294042,0.000520543,0.000830323,0.0008816169,2.83530045489006E-06,5.13145903692988E-06,0.0047167809,1.41340969039832E-05,0.0020915211,0.0001074863,2.11833953390052E-05,9.20793364534964E-07,0.1172968451,0.0408250625,2.0089418040999E-06,0.0041418492,5.12081824431036E-05,0.0069930191,0.000963719,0.0009580595,4.41767370751494E-06
659,2.31269712966058E-06,0.0042747812,2.74442007710649E-05,0.0017528312,0.0002722085,0.0061505516,0.000251708,0.0001288083,0.0024122429,0.0003555184,5.52630636820902E-05,0.0043640958,0.0001336383,0.0002146051,1.8641669703167E-06,0.000000484,8.20310964060216E-05,9.18509060203215E-06,0.0031182435,0.0362247505,1.32121807988209E-05,0.0002797086,0.002337848,0.000008861,9.71869244666633E-05,2.39562788117443E-06,2.54203315724829E-05,0.5762369426,1.18056388343573E-05,0.0042762446,0.001138477,4.40684821947711E-06,0.0014953501,4.08301616312595E-07,4.01525430869548E-05,1.13478682198186E-06,5.96856852715681E-06,2.75173305285685E-05,1.62350183118346E-08,0.0005325965,0.2042700821,2.72713062919999E-05,7.2214849898362E-05,6.73195842922521E-05,1.97685022642456E-05,0.000717039,5.8046122196538E-05,0.0057791608,0.0002923013,1.31123398138836E-05,1.15134678502179E-05,0.000064031,0.1342047561,9.57520062421726E-06,0.002240777,0.000335824,0.0046910635,0.0006870708,6.87624479075158E-05,2.08913637919597E-06
660,7.94634957445282E-06,0.0426520312,0.0002655895,0.0004716341,0.0014427897,0.000260128,0.0001372086,0.0012530065,0.0010497869,0.0062579598,0.0039826749,0.0016813096,0.0016261892,0.0001655962,0.000000063,5.03234611662315E-05,0.0009445525,2.39701571395524E-05,0.0349453728,0.0833807488,4.55235351840211E-05,0.0003455198,0.0061836295,0.0001442122,9.52501158687023E-05,3.44814375267607E-05,5.0745631748057E-05,0.675747402,3.63643667382216E-05,0.0203330627,0.000551224,0.0002899068,0.000378065,1.05522825010085E-05,0.0006087403,4.33898779032605E-05,9.72244038842043E-06,0.0002149077,1.86480089390504E-08,0.0010885635,0.0010791522,0.0003434048,0.0002577966,0.0002655013,0.0001319195,0.0008534536,0.0002380272,0.00079582,0.0004935563,2.89036770845498E-05,0.0001521369,5.75445644332057E-05,0.0405076382,0.0001681201,0.0129271776,0.0003382445,0.0537904714,0.0006944699,2.25150836095438E-05,4.39830679183021E-05
661,8.58058950845263E-06,0.0231188191,0.0005940248,0.0006755361,0.0004499031,0.0004836008,0.0006196259,0.0003315848,0.002189015,0.000404906,0.0014360761,0.1273360935,1.26006018657443E-05,0.0024974713,8.57635006410849E-08,3.46306870322122E-08,9.22637718897158E-05,0.0019172582,0.0150101502,0.0010334057,5.71286140241854E-07,0.0002578451,0.0254017269,0.0005824979,0.0002240811,3.39758888115275E-05,2.89163338138643E-06,9.75619210674977E-05,0.0002579265,0.0249532691,0.4554000261,4.50932510891562E-06,0.0174470618,1.89916507226107E-05,0.0011489299,1.20868334868219E-05,0.0002096563,0.0007084525,5.80341049964531E-07,0.0007480574,0.1466515575,0.0001005139,1.75493271359987E-05,5.39732090118255E-05,1.72394934770996E-05,2.06315108643231E-05,0.0004542852,0.000934629,0.0067503736,2.73688722126607E-05,0.001126373,0.0001184804,0.0861901408,0.000065401,0.0145159246,0.0019163987,0.0351499186,0.000121035,3.48542445837955E-05,1.16166530856006E-05
662,0.0335077671,0.0184034845,0.0021664281,0.0008263312,0.080170068,5.6313305284184E-08,9.83599080894777E-05,0.6791405738,0.0004065171,0.0153960372,0.0001087836,0.0003850568,0.0004860702,0.00006853,0.0004325179,0.000536137,0.0003098867,1.81311106919933E-06,0.0067133757,0.0001990867,0.0002600652,0.000145286,0.0322275204,0.0058357009,0.0013376908,2.14735644430186E-05,0.0001383608,0.0001498075,0.0003220076,0.0380059097,0.0003470603,0.0035223942,0.0002516627,1.01675177022432E-05,0.0003178447,0.00065434,7.46441087926468E-05,0.0018936419,2.41006411312816E-05,0.0012608007,7.93921949292917E-05,0.010889501,2.91125246574279E-06,4.39480092676727E-06,0.0016378777,8.982774460351E-05,0.0028054904,0.000089981,0.0002111473,3.37020578987186E-05,2.6265759226727E-05,0.0001008331,0.0037679707,0.0009981903,0.0387045855,0.0014585078,0.0109217685,0.0004655356,1.62556132807577E-05,0.0015385017
663,1.42318303592438E-06,0.0026516016,0.0020232007,7.44295738610479E-05,0.0002092504,3.33014901330661E-05,0.0001884296,6.1172138087005E-05,0.0218753013,3.31438627822863E-05,0.0012383438,0.003794609,1.96086216615452E-05,0.0209465722,1.14042047166029E-08,7.52712275264675E-08,1.74580543308667E-05,0.5282542998,0.044919874,4.43848672900738E-05,3.08325177683691E-05,5.7476673722106E-06,0.0060817806,0.0026237632,8.19390659300201E-05,2.84003834758984E-05,9.33409271289549E-07,0.000022189,0.00196902,0.0071136731,0.3068217075,7.77585987072373E-06,0.0005045939,0.0038514451,0.0015972667,4.01994857652848E-06,5.70811680505551E-07,0.0001941305,5.64794002924578E-07,0.001151907,0.0017435753,0.000039187,6.80343586058768E-06,9.74351184280188E-06,1.87828307859501E-07,3.62406021066221E-06,0.0030960813,5.32818032916309E-05,0.0009509686,1.80191691748641E-07,4.697157053841E-05,8.20956421309414E-05,0.0063348193,5.08990923301444E-05,0.0071751942,0.0027886096,0.0191147899,7.55057278524647E-06,4.41414011902299E-06,1.22711309009648E-05
664,0.0003566508,0.0166998995,0.0004735418,0.0004417113,0.0073017704,4.56482346397406E-05,0.0004284791,0.0001041884,0.1168972654,0.1034003553,0.000462322,0.0003598297,0.0093227116,0.4128329307,5.876926289842E-05,1.3566689706292E-05,0.0023811865,0.0368376928,0.0139805796,3.15532119112944E-05,0.00017427,0.0001320078,0.0460526744,0.0004139296,0.0010709014,0.000002134,0.0001769418,0.0005070137,0.077890385,0.0477782922,0.0014612938,3.98663608654462E-05,0.0033038292,0.0024039208,0.001610272,0.0001261971,0.0004331897,0.0019734491,0.0001493351,0.0011357073,0.0023978302,3.77733985833131E-05,9.56175204119189E-05,0.0001224372,0.0001910824,5.06253867663528E-06,0.0004311891,9.24569027340965E-05,0.0029739018,0.0001471452,0.0009985903,8.16878612988499E-05,0.02195442,0.0008604115,0.020674776,0.0048936361,0.0341812409,0.0002236514,0.0003597218,1.11053184533547E-05
