,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,ID
215,5.3504788230246795e-05,0.0399245435786717,5.3504788230241204e-05,5.35047882302497e-05,5.35047882302522e-05,5.3504788230253706e-05,5.3504788230248705e-05,5.35047882302248e-05,5.35047882302336e-05,5.3504788230246205e-05,5.35047882302407e-05,5.35047882302508e-05,5.3504788230260205e-05,5.35047882302734e-05,5.35047882302448e-05,5.35047882302511e-05,0.0281970644979931,5.3504788230270396e-05,5.35047882302682e-05,5.3504788230240005e-05,5.35047882302993e-05,5.35047882302549e-05,0.23857032127425898,0.209730100028406,5.35047882302785e-05,5.350478823026571e-05,5.35047882302339e-05,0.0576799286047799,5.35047882302454e-05,5.3504788230262393e-05,5.3504788230256796e-05,0.152967556088734,5.35047882301706e-05,5.35047882302502e-05,5.35047882302395e-05,5.35047882302206e-05,0.0582382011722367,5.3504788230264704e-05,5.35047882302555e-05,5.3504788230239896e-05,5.3504788230262393e-05,5.35047882302146e-05,5.35047882302522e-05,5.3504788230248e-05,0.0348090135069864,5.35047882302529e-05,5.3504788230248204e-05,0.150728110397884,5.35047882302483e-05,5.3504788230257e-05,5.35047882302453e-05,5.35047882302492e-05,5.35047882302464e-05,5.35047882302646e-05,0.0264799214385367,5.35047882302637e-05,5.3504788230252e-05,5.35047882302571e-05,5.3504788230260605e-05,5.3504788230326206e-05,216
216,6.450067758601221e-05,6.45006775860568e-05,6.450067758605551e-05,6.45006775860513e-05,6.45006775860536e-05,6.4500677586048e-05,6.450067758605269e-05,6.4500677586047e-05,6.450067758606279e-05,6.45006775860238e-05,6.450067758604929e-05,6.45006775860464e-05,6.45006775860457e-05,6.45006775860529e-05,6.4500677586062e-05,6.450067758605109e-05,6.45006775860562e-05,6.45006775860332e-05,6.45006775860404e-05,6.450067758603891e-05,6.45006775860621e-05,6.45006775860682e-05,0.0457624741056103,6.450067758603659e-05,6.450067758601839e-05,0.112836702952468,6.450067758608149e-05,0.0825706502906816,6.45006775860385e-05,6.45006775860513e-05,6.45006775860373e-05,0.14372641477295098,6.45006775860641e-05,6.450067758606059e-05,6.45006775860551e-05,6.45006775861502e-05,6.45006775860567e-05,6.4500677586065e-05,6.45006775860057e-05,6.45006775860535e-05,6.45006775860612e-05,6.450067758598879e-05,6.45006775860323e-05,6.45006775860533e-05,6.450067758604581e-05,6.45006775860464e-05,6.45006775860355e-05,6.4500677586047e-05,6.450067758604449e-05,0.124165246748898,0.199571535637629,6.450067758605e-05,6.45006775860692e-05,6.45006775860662e-05,6.450067758606589e-05,6.45006775860435e-05,6.450067758603511e-05,6.45006775860399e-05,6.45006775860538e-05,0.28794843957970095,217
217,2.0930102486029396e-05,2.09301024859869e-05,2.0930102485963002e-05,0.0329766810440093,2.093010248606e-05,2.09301024859821e-05,2.0930102485999303e-05,2.0930102485985103e-05,2.09301024860077e-05,2.0930102486001603e-05,2.0930102486043e-05,2.0930102485979502e-05,2.0930102486102698e-05,2.0930102486000302e-05,2.0930102486009697e-05,2.0930102485997798e-05,2.09301024860335e-05,2.09301024860379e-05,2.09301024860034e-05,2.09301024859888e-05,2.0930102485967898e-05,2.09301024860747e-05,2.09301024860058e-05,2.09301024860072e-05,0.030745638099490005,2.09301024859888e-05,0.00410510693930024,2.09301024860052e-05,2.09301024860024e-05,0.0187365285504088,2.09301024860073e-05,0.0126649797466805,2.0930102485990802e-05,0.0209751469528707,0.27744069662045195,2.0930102485977696e-05,2.09301024859875e-05,2.09301024860031e-05,2.09301024860127e-05,2.0930102485987102e-05,2.09301024859655e-05,2.0930102486035e-05,0.0531122065301893,0.432294793962313,2.09301024860091e-05,2.09301024859465e-05,2.09301024860037e-05,2.0930102486031398e-05,0.0448386686488197,2.09301024860083e-05,2.0930102486013197e-05,2.09301024860589e-05,2.09301024859744e-05,0.0374285465496189,2.09301024859922e-05,2.0930102486021e-05,0.033676361436518996,2.09301024859792e-05,2.0930102485989003e-05,2.09301024859624e-05,218
218,6.3427201494965e-05,6.34272014949693e-05,6.34272014949548e-05,0.0134203372484329,6.34272014949602e-05,6.34272014949375e-05,6.34272014949759e-05,6.34272014949672e-05,6.342720149494829e-05,6.34272014949605e-05,6.342720149497011e-05,6.3427201494973e-05,6.342720149496271e-05,6.34272014949585e-05,6.34272014949802e-05,6.34272014949726e-05,6.342720149498659e-05,0.0218896086264691,6.34272014949799e-05,6.34272014949407e-05,0.0202349896703993,6.34272014949577e-05,6.342720149497789e-05,6.342720149496271e-05,0.0527277657201556,6.34272014949594e-05,6.34272014949785e-05,6.34272014949531e-05,6.34272014949562e-05,6.342720149496489e-05,6.342720149496939e-05,6.34272014949621e-05,6.34272014949547e-05,6.34272014949807e-05,0.417714332673687,6.34272014949665e-05,6.34272014949646e-05,6.34272014949727e-05,6.342720149496779e-05,6.3427201494974e-05,6.34272014949686e-05,6.34272014949739e-05,6.34272014949793e-05,0.39801987187144705,6.342720149496729e-05,6.34272014949624e-05,0.0155708162834045,6.34272014949747e-05,6.34272014949624e-05,6.34272014949593e-05,6.34272014949534e-05,6.34272014949667e-05,6.34272014949893e-05,0.0485651340814646,6.34272014949764e-05,6.342720149497529e-05,0.00862235654829718,6.34272014949716e-05,6.34272014949782e-05,6.342720149495511e-05,219
219,3.83517787252616e-05,3.8351778725251396e-05,3.83517787252669e-05,3.83517787252623e-05,3.8351778725239795e-05,3.83517787252573e-05,3.83517787252476e-05,3.83517787252754e-05,3.83517787252448e-05,3.83517787252661e-05,3.83517787252944e-05,0.0242923435136854,3.83517787252719e-05,0.0710781013983111,3.83517787252451e-05,0.006141511502447071,3.83517787252574e-05,3.8351778725277396e-05,3.8351778725260795e-05,3.83517787252826e-05,3.83517787252245e-05,3.83517787252443e-05,3.83517787252337e-05,3.8351778725265206e-05,0.23026463660680302,3.83517787252664e-05,3.83517787253395e-05,3.8351778725257596e-05,3.8351778725243e-05,3.8351778725252704e-05,3.83517787252309e-05,0.19809293592347196,3.8351778725234205e-05,3.83517787252682e-05,0.13661231340793303,3.83517787252796e-05,3.83517787252666e-05,3.83517787252646e-05,3.83517787252153e-05,3.83517787252332e-05,3.8351778725269895e-05,3.8351778725278494e-05,3.83517787252565e-05,0.0886096584025771,3.83517787252291e-05,3.8351778725234706e-05,0.180347744588851,3.83517787252617e-05,3.83517787252611e-05,3.8351778725263105e-05,0.0207318835528879,3.83517787252781e-05,3.8351778725257596e-05,3.8351778725251396e-05,0.0419112821667691,3.83517787252743e-05,3.83517787252781e-05,3.8351778725230796e-05,3.8351778725297495e-05,3.83517787252801e-05,220
220,3.43074844592281e-05,3.43074844591795e-05,3.4307484459218295e-05,3.43074844592086e-05,3.43074844592645e-05,3.43074844592002e-05,3.43074844592025e-05,0.0139582437007139,3.43074844592236e-05,0.0360144372647454,3.43074844592209e-05,0.15203176474849803,3.43074844592277e-05,3.4307484459214304e-05,0.0123229731929523,3.43074844592208e-05,3.43074844591901e-05,3.43074844593094e-05,3.43074844592346e-05,3.43074844592144e-05,3.43074844592494e-05,3.4307484459221995e-05,3.43074844592211e-05,3.4307484459231204e-05,0.270251581993347,3.43074844592286e-05,3.43074844592076e-05,3.43074844592132e-05,3.43074844592196e-05,3.43074844591954e-05,3.4307484459203496e-05,0.0883991483114766,3.4307484459188297e-05,0.374893799200242,3.4307484459198e-05,3.4307484459237296e-05,3.4307484459202804e-05,3.4307484459225796e-05,3.4307484459208e-05,3.43074844592339e-05,3.4307484459228995e-05,3.43074844592132e-05,3.43074844591936e-05,3.43074844591859e-05,3.4307484459208e-05,3.43074844592422e-05,3.43074844592293e-05,3.43074844592492e-05,0.0406960691716773,3.4307484459226596e-05,3.43074844592268e-05,0.009682300708927559,3.43074844592189e-05,3.43074844592088e-05,3.43074844592237e-05,3.4307484459194104e-05,3.43074844592067e-05,3.43074844592209e-05,3.43074844592195e-05,3.43074844592379e-05,221
221,9.21183089131352e-05,9.211830891311909e-05,0.118327019822966,9.21183089130908e-05,9.21183089131217e-05,9.21183089131096e-05,9.2118308913115e-05,9.211830891314341e-05,9.211830891312951e-05,9.21183089131321e-05,0.0731041846976019,0.0198869650268216,0.0368553838515116,9.21183089131331e-05,9.211830891314429e-05,9.21183089131202e-05,0.11889119498965099,9.21183089131877e-05,9.211830891312059e-05,9.21183089131493e-05,9.211830891313901e-05,9.211830891311021e-05,0.0392698700370941,0.11000908304659698,9.21183089131283e-05,9.21183089131513e-05,9.21183089131096e-05,9.211830891316691e-05,9.211830891312471e-05,9.21183089131135e-05,9.211830891312859e-05,0.17254479487761598,9.211830891313241e-05,9.2118308913125e-05,9.21183089131359e-05,9.21183089131345e-05,9.21183089131662e-05,9.21183089131052e-05,9.21183089131423e-05,9.211830891313729e-05,9.211830891314059e-05,9.21183089131235e-05,9.21183089131384e-05,0.18447863516595397,9.21183089131352e-05,0.0893045439417309,9.21183089131265e-05,0.0328145274057125,9.211830891313791e-05,9.21183089131604e-05,9.21183089131263e-05,9.211830891313779e-05,9.211830891314641e-05,9.21183089130979e-05,9.211830891315309e-05,9.21183089131179e-05,9.21183089131376e-05,9.211830891310691e-05,9.211830891313901e-05,9.21183089131725e-05,222
222,5.12437358515435e-05,5.1243735851509206e-05,5.1243735851523206e-05,5.12437358515063e-05,5.12437358515246e-05,5.12437358515224e-05,5.1243735851516795e-05,5.12437358515293e-05,5.1243735851526004e-05,5.12437358515295e-05,5.1243735851584e-05,0.0121676299166131,5.1243735851501704e-05,5.124373585152779e-05,5.12437358515244e-05,5.1243735851535206e-05,5.12437358515435e-05,5.12437358515248e-05,5.1243735851530104e-05,5.1243735851504794e-05,5.124373585151379e-05,5.1243735851513204e-05,5.12437358515431e-05,5.12437358515298e-05,5.12437358515247e-05,5.12437358515337e-05,5.1243735851546204e-05,5.1243735851540505e-05,0.7992918369572991,5.12437358515136e-05,5.12437358515724e-05,5.12437358515245e-05,5.12437358515409e-05,5.12437358515067e-05,5.1243735851532e-05,5.1243735851535206e-05,5.12437358515124e-05,5.1243735851527204e-05,5.12437358514708e-05,5.12437358515445e-05,5.12437358515429e-05,5.12437358515253e-05,5.1243735851537605e-05,5.12437358515041e-05,5.12437358514941e-05,5.1243735851528e-05,5.12437358515229e-05,5.12437358515427e-05,0.18561964018255103,5.1243735851516206e-05,5.12437358514646e-05,5.124373585152029e-05,5.12437358515206e-05,5.1243735851512106e-05,5.1243735851534996e-05,5.1243735851533004e-05,5.12437358515249e-05,5.1243735851487705e-05,5.1243735851556e-05,5.12437358515248e-05,223
223,8.143305622994871e-05,8.143305622997409e-05,8.14330562299455e-05,8.143305623000408e-05,8.143305622994871e-05,8.143305622994051e-05,8.143305622992099e-05,8.14330562299421e-05,8.14330562299726e-05,8.143305622991e-05,8.1433056229946e-05,8.14330562299332e-05,8.143305622994592e-05,8.14330562299307e-05,8.14330562299325e-05,8.14330562299578e-05,0.253696789971176,0.132059289059769,0.124425889800295,8.14330562299143e-05,8.14330562299572e-05,8.14330562299249e-05,8.143305622994509e-05,8.143305622993471e-05,8.14330562299333e-05,8.143305622993621e-05,8.143305622992441e-05,8.143305622994581e-05,8.14330562299397e-05,8.14330562299338e-05,8.143305622995241e-05,8.143305622993041e-05,8.14330562299605e-05,8.14330562299501e-05,8.14330562299535e-05,0.176211663739919,0.126650369592673,8.14330562299148e-05,8.14330562299202e-05,8.143305622991591e-05,8.14330562299577e-05,8.143305622996759e-05,8.143305622994421e-05,8.14330562299516e-05,8.14330562299196e-05,8.14330562299233e-05,8.143305622993391e-05,8.14330562299636e-05,8.143305622991809e-05,8.1433056229876e-05,8.1433056229946e-05,8.14330562299418e-05,8.14330562299402e-05,8.14330562299283e-05,8.14330562299298e-05,8.14330562299482e-05,8.14330562299499e-05,0.0353178623161683,8.14330562299326e-05,0.14732218353981302,224
224,3.16234016876839e-05,3.16234016876537e-05,0.0463908839379023,3.16234016876825e-05,3.16234016876644e-05,3.16234016876919e-05,3.1623401687651395e-05,3.16234016876476e-05,3.16234016876765e-05,3.1623401687673404e-05,3.16234016876687e-05,3.16234016876877e-05,3.16234016876667e-05,3.16234016876753e-05,3.1623401687663504e-05,3.1623401687680106e-05,3.1623401687681e-05,3.16234016877007e-05,3.16234016876563e-05,3.16234016876609e-05,0.0785994175561382,3.1623401687675e-05,0.131556148264522,3.16234016877064e-05,3.16234016876238e-05,3.1623401687668607e-05,3.16234016876701e-05,3.16234016876557e-05,3.16234016876809e-05,3.16234016876702e-05,3.16234016876626e-05,3.1623401687673e-05,3.16234016876567e-05,3.16234016876922e-05,3.16234016876892e-05,3.1623401687674393e-05,3.16234016876585e-05,3.16234016876699e-05,3.1623401687663694e-05,3.16234016876573e-05,3.16234016876723e-05,0.466322273633882,3.16234016876626e-05,3.1623401687666804e-05,3.16234016876776e-05,0.007438212186692641,3.16234016876875e-05,0.154712390755576,3.16234016876849e-05,3.16234016877517e-05,3.1623401687715505e-05,3.1623401687694106e-05,3.1623401687693394e-05,0.0710590256719006,3.16234016876574e-05,3.16234016876419e-05,3.16234016876591e-05,3.1623401687686604e-05,0.00755259994340609,0.0347562545639098,225
225,9.21183089131366e-05,9.21183089131225e-05,9.21183089131231e-05,9.211830891314909e-05,9.211830891314241e-05,9.21183089130908e-05,9.21183089131254e-05,9.21183089131314e-05,0.0663399512587164,9.21183089131309e-05,9.21183089131207e-05,9.21183089130952e-05,9.211830891315881e-05,9.211830891312529e-05,9.211830891314059e-05,9.21183089131256e-05,9.21183089131255e-05,0.40366416033905106,9.21183089131058e-05,9.21183089131368e-05,9.21183089131092e-05,9.21183089131465e-05,9.21183089131207e-05,9.211830891310991e-05,9.2118308913123e-05,0.10072273703312701,9.21183089131221e-05,9.211830891312379e-05,9.21183089131277e-05,9.211830891313729e-05,9.2118308913115e-05,9.211830891313459e-05,9.21183089131352e-05,9.21183089131128e-05,9.21183089131485e-05,0.0939348727891907,0.134329091810422,9.21183089131601e-05,9.211830891312521e-05,9.21183089131057e-05,9.211830891313531e-05,9.211830891312808e-05,9.211830891313559e-05,9.21183089131145e-05,9.211830891314309e-05,9.21183089131208e-05,9.21183089131146e-05,9.21183089131389e-05,9.21183089131109e-05,9.21183089131152e-05,9.211830891312421e-05,9.2118308913115e-05,9.21183089131137e-05,9.211830891312819e-05,9.21183089131265e-05,9.21183089131135e-05,9.211830891314429e-05,9.21183089131336e-05,9.21183089131264e-05,0.196034798088184,226
226,0.0157450247071054,3.87416454070899e-05,3.87416454071447e-05,3.8741645407165294e-05,3.8741645407143894e-05,3.87416454071266e-05,3.87416454071619e-05,3.874164540713521e-05,3.8741645407153496e-05,3.87416454071386e-05,0.766403154615431,3.87416454071378e-05,3.87416454071267e-05,3.8741645407135295e-05,3.87416454071366e-05,3.87416454071229e-05,0.142348063739452,3.8741645407185e-05,3.87416454071076e-05,3.87416454071771e-05,3.87416454071436e-05,3.8741645407145e-05,3.8741645407127706e-05,0.0235181058389077,3.8741645407148495e-05,3.87416454071449e-05,3.87416454071286e-05,3.8741645407125503e-05,3.87416454071314e-05,3.87416454071265e-05,3.87416454071073e-05,3.87416454071341e-05,3.8741645407107106e-05,3.87416454071085e-05,3.87416454071615e-05,3.8741645407134204e-05,3.87416454071875e-05,3.8741645407155604e-05,3.87416454071058e-05,3.87416454071668e-05,3.87416454071291e-05,3.87416454071177e-05,3.87416454071531e-05,3.8741645407139707e-05,3.874164540712371e-05,3.87416454071551e-05,0.0122727392234955,3.8741645407123796e-05,3.8741645407123796e-05,3.8741645407109396e-05,0.0335171975277085,3.87416454071396e-05,3.8741645407139896e-05,3.8741645407139e-05,3.8741645407129e-05,3.8741645407141604e-05,3.8741645407151795e-05,3.8741645407144396e-05,0.00414240714132149,3.87416454071528e-05,227
227,3.8797988642611206e-05,3.87979886425733e-05,3.8797988642613e-05,3.8797988642613205e-05,3.87979886426016e-05,3.8797988642621296e-05,0.235885112065167,3.87979886425815e-05,3.87979886426437e-05,3.87979886427084e-05,3.8797988642610704e-05,0.11846141848284102,3.87979886426176e-05,3.87979886426421e-05,3.8797988642627794e-05,3.87979886425824e-05,3.8797988642596996e-05,0.113333001197954,3.8797988642663003e-05,3.87979886426825e-05,3.87979886426124e-05,3.87979886426204e-05,3.87979886426022e-05,3.87979886425971e-05,3.8797988642657704e-05,3.87979886426261e-05,3.87979886426187e-05,3.8797988642597294e-05,3.8797988642593106e-05,3.87979886426034e-05,3.8797988642594604e-05,3.8797988642638704e-05,3.87979886425468e-05,3.8797988642578293e-05,0.0754840321379899,3.87979886425866e-05,3.8797988642640994e-05,0.14643628726284,0.073646922990815,3.879798864260921e-05,3.87979886426e-05,3.87979886426351e-05,3.87979886426095e-05,3.8797988642623904e-05,3.8797988642598e-05,3.8797988642637796e-05,3.87979886425964e-05,0.132877658177487,3.8797988642634604e-05,3.87979886426039e-05,3.879798864258e-05,3.8797988642621506e-05,0.10185807227549,3.87979886426504e-05,3.8797988642596996e-05,3.87979886426015e-05,3.8797988642571e-05,3.87979886426402e-05,3.879798864259e-05,3.87979886426726e-05,228
228,0.000149369680690716,0.00014936968069083502,0.00014936968069082199,0.000149369680690796,0.000149369680690824,0.000149369680690815,0.00014936968069083402,0.00014936968069083201,0.00014936968069080502,0.310612817389536,0.000149369680690828,0.0453366929339353,0.000149369680690825,0.000149369680690829,0.00014936968069083201,0.000149369680690816,0.00014936968069083,0.000149369680690803,0.00014936968069082199,0.00014936968069083302,0.000149369680690814,0.000149369680690818,0.00014936968069083302,0.000149369680690815,0.00014936968069076398,0.000149369680690818,0.00014936968069083402,0.000149369680690826,0.000149369680690827,0.00014936968069082,0.000149369680690831,0.000149369680690818,0.00014936968069083998,0.00014936968069082199,0.00014936968069083302,0.00014936968069083302,0.00014936968069083,0.000149369680690812,0.00014936968069083898,0.00014936968069083798,0.000149369680690823,0.00014936968069083,0.000149369680690726,0.00014936968069083,0.000149369680690821,0.00014936968069083201,0.0624754609680964,0.000149369680690818,0.000149369680690829,0.24196660572181103,0.000149369680690809,0.080812402201633,0.250730058027684,0.00014936968069083998,0.000149369680690826,0.000149369680690821,0.000149369680690814,0.00014936968069086102,0.000149369680690816,0.000149369680690823,229
229,0.0174889893088802,6.72654524679606e-05,6.726545246795811e-05,0.0319138380629524,6.72654524679651e-05,6.72654524679506e-05,6.7265452467965e-05,6.72654524679436e-05,0.0331423035784751,0.150830156064097,6.7265452467964e-05,6.72654524679725e-05,6.72654524679562e-05,6.72654524679422e-05,6.72654524679433e-05,6.72654524679727e-05,6.72654524679817e-05,6.72654524679905e-05,6.72654524678868e-05,6.726545246793721e-05,6.726545246794201e-05,6.72654524679582e-05,6.726545246795071e-05,6.72654524679599e-05,6.72654524679597e-05,6.72654524679724e-05,6.72654524679641e-05,6.72654524679854e-05,6.72654524679557e-05,6.726545246796739e-05,6.72654524679486e-05,6.726545246795839e-05,6.726545246798029e-05,6.726545246795839e-05,6.72654524679719e-05,6.72654524679922e-05,6.726545246796391e-05,6.7265452467963e-05,6.726545246793061e-05,6.72654524679746e-05,6.72654524679471e-05,6.726545246795839e-05,6.72654524679785e-05,6.72654524679541e-05,6.72654524679577e-05,6.726545246794561e-05,6.726545246795029e-05,6.726545246796129e-05,6.726545246795121e-05,6.72654524679702e-05,6.72654524679759e-05,6.7265452467933e-05,6.726545246799111e-05,6.726545246794649e-05,6.726545246797131e-05,6.72654524679623e-05,6.72654524679673e-05,6.726545246797421e-05,6.726545246796159e-05,0.7629251130998571,230
230,5.27640187778874e-05,5.2764018777829204e-05,5.27640187778474e-05,5.2764018777865003e-05,0.0972142162274726,5.27640187778883e-05,5.2764018777879904e-05,5.2764018777866996e-05,5.27640187778779e-05,5.27640187778657e-05,0.00910660429269715,5.27640187778757e-05,5.276401877789029e-05,5.27640187778657e-05,0.0646015938450716,5.27640187778841e-05,5.2764018777879904e-05,5.27640187778634e-05,5.27640187779101e-05,5.27640187778664e-05,5.2764018777844797e-05,5.276401877790929e-05,0.169878865213692,0.33442800970032505,5.276401877783379e-05,5.27640187777503e-05,5.27640187778749e-05,0.0945277157533493,5.27640187778786e-05,5.2764018777869e-05,5.2764018777865003e-05,5.2764018777903296e-05,5.27640187778124e-05,5.27640187778779e-05,5.27640187778896e-05,5.276401877787129e-05,5.27640187778492e-05,5.27640187778724e-05,5.276401877788e-05,5.2764018777876896e-05,5.2764018777876896e-05,0.0831773312247135,5.27640187778725e-05,5.27640187778875e-05,5.27640187778349e-05,5.2764018777869205e-05,5.27640187778695e-05,5.27640187778711e-05,5.27640187778688e-05,0.11831301229645802,5.27640187778673e-05,5.27640187778806e-05,5.27640187778766e-05,5.27640187778478e-05,5.27640187778316e-05,5.2764018777865003e-05,5.27640187778805e-05,5.27640187778935e-05,5.27640187778738e-05,0.0260616864885495,231
231,0.000112753376250568,0.000112753376250569,0.00011275337625056298,0.000112753376250574,0.00011275337625058,0.104107341908268,0.00011275337625055901,0.0469831008603498,0.00011275337625058601,0.00011275337625058201,0.000112753376250578,0.000112753376250562,0.000112753376250574,0.13865273571023998,0.000112753376250574,0.000112753376250572,0.000112753376250578,0.00011275337625058101,0.000112753376250567,0.0593872178322207,0.00011275337625058201,0.082400516333569,0.00011275337625058601,0.000112753376250577,0.45891404467189795,0.000112753376250574,0.000112753376250567,0.000112753376250578,0.000112753376250568,0.000112753376250621,0.00011275337625058899,0.000112753376250614,0.00011275337625058301,0.0919080923672719,0.00011275337625058799,0.000112753376250574,0.000112753376250568,0.000112753376250575,0.000112753376250579,0.00011275337625058601,0.000112753376250575,0.000112753376250572,0.00011275337625058601,0.00011275337625053101,0.00011275337625058101,0.00011275337625059299,0.000112753376250601,0.000112753376250625,0.00011275337625056999,0.00011275337625055801,0.000112753376250573,0.00011275337625055,0.00011275337625058301,0.0117837747511529,0.000112753376250572,0.00011275337625058899,0.00011275337625055901,0.00011275337625056599,0.00011275337625056499,0.00011275337625057099,232
232,8.02088695679075e-05,8.02088695679142e-05,0.0554660394277576,8.020886956791221e-05,0.0801765837675605,8.020886956789721e-05,8.02088695679111e-05,8.020886956790558e-05,8.02088695679196e-05,8.020886956789741e-05,8.02088695679138e-05,8.02088695679174e-05,8.02088695679024e-05,8.02088695678871e-05,8.020886956791609e-05,8.020886956789159e-05,8.020886956790041e-05,8.02088695679094e-05,8.0208869567873e-05,8.020886956789241e-05,8.020886956790641e-05,8.020886956789809e-05,8.02088695678652e-05,0.0240633959287133,0.030147365903171002,8.020886956788199e-05,0.0298341945479444,8.02088695678953e-05,8.02088695678908e-05,8.020886956791079e-05,8.020886956795409e-05,8.02088695678837e-05,8.020886956791491e-05,8.02088695679078e-05,8.020886956790709e-05,8.02088695678938e-05,8.02088695678956e-05,8.02088695678996e-05,8.02088695678818e-05,8.02088695679095e-05,8.02088695678922e-05,0.0559253503986846,8.02088695679184e-05,8.02088695679188e-05,8.02088695679033e-05,0.0100950253102553,8.0208869567906e-05,8.02088695679033e-05,0.0231736253541342,0.272086575192853,0.3164831600074,0.0986184495526983,8.02088695679068e-05,8.02088695678789e-05,8.0208869567975e-05,8.02088695679341e-05,8.020886956789599e-05,8.02088695679213e-05,8.02088695678649e-05,8.020886956786371e-05,233
233,3.40882954999394e-05,3.4088295499906e-05,3.40882954999199e-05,3.4088295499942105e-05,0.0794414563808133,3.40882954999276e-05,3.4088295499934e-05,3.40882954999526e-05,3.4088295499974895e-05,3.40882954999638e-05,3.40882954999481e-05,0.11433169554996699,3.40882954999521e-05,3.40882954999403e-05,3.40882954999075e-05,3.4088295499964195e-05,3.40882954999474e-05,0.0443384813887394,3.4088295499949606e-05,3.4088295499931e-05,0.055301028002629996,3.40882954999558e-05,3.40882954999373e-05,3.40882954999503e-05,0.08010888918254501,0.0211255565746135,3.40882954999372e-05,3.40882954999367e-05,0.024034591051345998,3.40882954999419e-05,3.40882954999165e-05,3.40882954999621e-05,3.4088295499888694e-05,3.40882954999076e-05,3.40882954999621e-05,3.4088295499922305e-05,3.40882954999158e-05,3.40882954999159e-05,3.40882954999275e-05,3.40882954999151e-05,3.4088295499954e-05,3.4088295499916104e-05,3.4088295499941e-05,3.40882954999422e-05,3.40882954999195e-05,0.15005321068601501,3.40882954999432e-05,0.19823682701504,3.4088295499932205e-05,3.40882954999542e-05,3.4088295499960306e-05,3.40882954999165e-05,0.231323849393293,3.40882955000878e-05,3.40882954999425e-05,3.40882954999057e-05,3.40882954999229e-05,3.4088295499973804e-05,3.40882954999442e-05,3.40882954999557e-05,234
234,5.6688239137500705e-05,5.6688239137512096e-05,5.66882391374911e-05,5.668823913749461e-05,5.66882391375446e-05,5.6688239137517504e-05,0.0148387955084418,5.66882391375207e-05,5.66882391375005e-05,5.66882391375117e-05,5.66882391375031e-05,0.0674466726153769,5.66882391374986e-05,5.66882391374715e-05,5.668823913749921e-05,5.6688239137492296e-05,5.66882391375026e-05,5.6688239137490195e-05,5.6688239137516894e-05,5.66882391375115e-05,0.178809526267753,5.6688239137507204e-05,0.182639653506247,5.668823913753249e-05,0.0603025924119044,5.668823913750439e-05,5.668823913751321e-05,5.66882391375114e-05,5.6688239137509e-05,5.66882391374698e-05,5.6688239137498096e-05,5.668823913752111e-05,5.66882391374871e-05,5.66882391374975e-05,5.6688239137484103e-05,5.66882391375119e-05,5.66882391375163e-05,5.66882391375032e-05,5.6688239137519496e-05,0.0408615009042056,5.668823913750121e-05,5.66882391374728e-05,5.66882391375069e-05,5.6688239137502e-05,0.00725384850586035,5.66882391375239e-05,5.66882391374999e-05,0.18923667981212103,5.66882391375071e-05,5.66882391374792e-05,5.6688239137497e-05,5.6688239137528e-05,0.255719630272077,5.6688239137531896e-05,5.66882391374469e-05,5.66882391375124e-05,5.66882391375104e-05,5.66882391375052e-05,5.66882391374907e-05,5.66882391375197e-05,235
235,3.2079727472948806e-05,3.2079727472891804e-05,3.2079727472886105e-05,3.20797274729486e-05,3.20797274729562e-05,3.20797274729319e-05,3.20797274729641e-05,3.20797274729237e-05,3.20797274729432e-05,3.20797274729596e-05,3.2079727472959695e-05,3.20797274729544e-05,0.0353416141823656,3.2079727472952804e-05,3.2079727472936304e-05,3.20797274729638e-05,3.20797274729244e-05,3.2079727472941305e-05,3.20797274729593e-05,3.2079727472959004e-05,0.346389296096652,3.20797274729615e-05,3.20797274729408e-05,3.20797274729282e-05,0.0152582440726796,0.0602959830132785,3.20797274729282e-05,3.2079727472966804e-05,3.20797274729019e-05,3.2079727472863696e-05,3.2079727472934996e-05,3.20797274729441e-05,3.2079727472925e-05,3.20797274729613e-05,3.20797274729503e-05,0.0328593563116793,3.2079727472964e-05,3.20797274729576e-05,3.20797274729076e-05,3.20797274729759e-05,3.2079727472936304e-05,0.095064826973914,3.20797274729736e-05,3.20797274729462e-05,3.2079727472958e-05,0.33075293089380897,3.2079727472948e-05,3.20797274730372e-05,3.2079727472959804e-05,0.0404636169461192,0.0245557966399465,0.0174143484959093,3.2079727472940004e-05,3.20797274729643e-05,3.20797274729422e-05,3.20797274729565e-05,3.20797274729853e-05,3.20797274729645e-05,3.20797274729354e-05,3.20797274729249e-05,236
